,Location,2019 Population,Town or City,2019 Rental Rates,State,City,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Crime Population,Crime Rate,Urban Population by City Size Categories,Urban Population by City Size Ranges,Rental Rate Categories,Rental Rate Ranges,Crime Rate Categories,Crime Rate Ranges
1672,"Greenville, South Carolina",70635,city,1492,South Carolina,Greenville,402,4,44,82,272,2805,352,2236,217,1,69830,9081.899907977631,Small Urban Area,"50,000-200,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1673,"Greenville, South Carolina",70635,city,1279,South Carolina,Greenville,402,4,44,82,272,2805,352,2236,217,1,69830,9081.899907977631,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737"
1675,"Greenville, South Carolina",70635,city,1153,South Carolina,Greenville,402,4,44,82,272,2805,352,2236,217,1,69830,9081.899907977631,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737"
1676,"Greenville, South Carolina",70635,city,1471,South Carolina,Greenville,402,4,44,82,272,2805,352,2236,217,1,69830,9081.899907977631,Small Urban Area,"50,000-200,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1677,"Greenville, South Carolina",70635,city,1198,South Carolina,Greenville,402,4,44,82,272,2805,352,2236,217,1,69830,9081.899907977631,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737"
1678,"Greenville, South Carolina",70635,city,1234,South Carolina,Greenville,402,4,44,82,272,2805,352,2236,217,1,69830,9081.899907977631,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737"
1679,"Greenville, South Carolina",70635,city,1233,South Carolina,Greenville,402,4,44,82,272,2805,352,2236,217,1,69830,9081.899907977631,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737"
1680,"Greenville, South Carolina",70635,city,1482,South Carolina,Greenville,402,4,44,82,272,2805,352,2236,217,1,69830,9081.899907977631,Small Urban Area,"50,000-200,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1681,"Greenville, South Carolina",70635,city,1192,South Carolina,Greenville,402,4,44,82,272,2805,352,2236,217,1,69830,9081.899907977631,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737"
1682,"Greenville, South Carolina",70635,city,1453,South Carolina,Greenville,402,4,44,82,272,2805,352,2236,217,1,69830,9081.899907977631,Small Urban Area,"50,000-200,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1683,"Chattanooga, Tennessee",182799,city,1345,Tennessee,Chattanooga,1946,33,161,196,1556,10106,1098,7694,1314,25,181848,13199.743981093989,Small Urban Area,"50,000-200,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1684,"Knoxville, Tennessee",187603,city,1209,Tennessee,Knoxville,1259,22,146,232,859,8207,1157,6067,983,10,188666,10096.853461831633,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718"
1685,"Knoxville, Tennessee",187603,city,1334,Tennessee,Knoxville,1259,22,146,232,859,8207,1157,6067,983,10,188666,10096.853461831633,Small Urban Area,"50,000-200,000",Average Rent,"$1,294.50-1,549",Higher Crime,"9,683.737-11,316.718"
1686,"Knoxville, Tennessee",187603,city,1523,Tennessee,Knoxville,1259,22,146,232,859,8207,1157,6067,983,10,188666,10096.853461831633,Small Urban Area,"50,000-200,000",Average Rent,"$1,294.50-1,549",Higher Crime,"9,683.737-11,316.718"
1687,"Knoxville, Tennessee",187603,city,1061,Tennessee,Knoxville,1259,22,146,232,859,8207,1157,6067,983,10,188666,10096.853461831633,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718"
1688,"Knoxville, Tennessee",187603,city,1227,Tennessee,Knoxville,1259,22,146,232,859,8207,1157,6067,983,10,188666,10096.853461831633,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718"
1689,"Knoxville, Tennessee",187603,city,887,Tennessee,Knoxville,1259,22,146,232,859,8207,1157,6067,983,10,188666,10096.853461831633,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718"
1690,"Knoxville, Tennessee",187603,city,1581,Tennessee,Knoxville,1259,22,146,232,859,8207,1157,6067,983,10,188666,10096.853461831633,Small Urban Area,"50,000-200,000",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718"
1691,"Memphis, Tennessee",651073,city,1544,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1692,"Memphis, Tennessee",651073,city,1438,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1694,"Memphis, Tennessee",651073,city,964,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1695,"Memphis, Tennessee",651073,city,1072,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1696,"Memphis, Tennessee",651073,city,762,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1697,"Memphis, Tennessee",651073,city,883,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1698,"Memphis, Tennessee",651073,city,1438,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1699,"Memphis, Tennessee",651073,city,1331,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1700,"Memphis, Tennessee",651073,city,1195,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1701,"Memphis, Tennessee",651073,city,958,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1702,"Memphis, Tennessee",651073,city,717,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1703,"Memphis, Tennessee",651073,city,1650,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1704,"Memphis, Tennessee",651073,city,1413,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1705,"Memphis, Tennessee",651073,city,1149,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1706,"Memphis, Tennessee",651073,city,1198,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1707,"Memphis, Tennessee",651073,city,697,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1708,"Memphis, Tennessee",651073,city,1479,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1709,"Memphis, Tennessee",651073,city,1453,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Highest Crime,"11,316.718-16,274.42"
1710,"Memphis, Tennessee",651073,city,797,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1711,"Memphis, Tennessee",651073,city,1162,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1712,"Memphis, Tennessee",651073,city,1706,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42"
1713,"Memphis, Tennessee",651073,city,1149,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1714,"Memphis, Tennessee",651073,city,971,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1715,"Memphis, Tennessee",651073,city,582,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1716,"Memphis, Tennessee",651073,city,910,Tennessee,Memphis,12367,190,468,2432,9277,39860,7833,27981,4046,336,650410,16094.969381313618,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42"
1717,"Austin, Texas",978908,city,1558,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
1718,"Austin, Texas",978908,city,1515,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1719,"Austin, Texas",978908,city,1847,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
1720,"Austin, Texas",978908,city,1264,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737"
1721,"Austin, Texas",978908,city,1405,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1722,"Austin, Texas",978908,city,1542,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1723,"Austin, Texas",978908,city,1390,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1724,"Austin, Texas",978908,city,1464,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1725,"Austin, Texas",978908,city,1536,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1726,"Austin, Texas",978908,city,1511,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1727,"Austin, Texas",978908,city,1240,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737"
1728,"Austin, Texas",978908,city,1523,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1729,"Austin, Texas",978908,city,1423,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1730,"Austin, Texas",978908,city,1547,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1731,"Austin, Texas",978908,city,1550,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
1732,"Austin, Texas",978908,city,1389,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1733,"Austin, Texas",978908,city,1754,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
1734,"Austin, Texas",978908,city,1615,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
1735,"Austin, Texas",978908,city,1356,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1736,"Austin, Texas",978908,city,1311,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1737,"Austin, Texas",978908,city,1558,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
1738,"Austin, Texas",978908,city,1417,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1739,"Austin, Texas",978908,city,1648,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
1740,"Austin, Texas",978908,city,1382,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1741,"Austin, Texas",978908,city,1479,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1742,"Austin, Texas",978908,city,1464,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1743,"Austin, Texas",978908,city,1510,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1744,"Austin, Texas",978908,city,1683,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
1745,"Austin, Texas",978908,city,2162,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Average Crime,"7,951.131-9,683.737"
1746,"Austin, Texas",978908,city,1502,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1747,"Austin, Texas",978908,city,1870,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
1748,"Austin, Texas",978908,city,1596,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
1749,"Austin, Texas",978908,city,2341,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Average Crime,"7,951.131-9,683.737"
1750,"Austin, Texas",978908,city,1390,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1751,"Austin, Texas",978908,city,1510,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1752,"Austin, Texas",978908,city,1540,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1753,"Austin, Texas",978908,city,1443,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1754,"Austin, Texas",978908,city,1402,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1755,"Austin, Texas",978908,city,1737,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
1756,"Austin, Texas",978908,city,2653,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Average Crime,"7,951.131-9,683.737"
1757,"Austin, Texas",978908,city,2343,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Average Crime,"7,951.131-9,683.737"
1758,"Austin, Texas",978908,city,1304,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1759,"Austin, Texas",978908,city,1988,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Highest Rent,"$1891.50-6,373",Average Crime,"7,951.131-9,683.737"
1760,"Austin, Texas",978908,city,1481,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1761,"Austin, Texas",978908,city,1840,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737"
1762,"Austin, Texas",978908,city,1548,Texas,Austin,3953,32,534,971,2416,36588,4344,29216,3028,103,986062,8293.424918378438,Metropolitan Area,"500,000-1,500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737"
1763,"El Paso, Texas",681728,city,1042,Texas,El Paso,2422,40,310,338,1734,10378,1048,8479,851,29,686793,3759.4172455876833,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013"
1764,"El Paso, Texas",681728,city,1255,Texas,El Paso,2422,40,310,338,1734,10378,1048,8479,851,29,686793,3759.4172455876833,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013"
1765,"El Paso, Texas",681728,city,947,Texas,El Paso,2422,40,310,338,1734,10378,1048,8479,851,29,686793,3759.4172455876833,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013"
1766,"El Paso, Texas",681728,city,1186,Texas,El Paso,2422,40,310,338,1734,10378,1048,8479,851,29,686793,3759.4172455876833,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013"
1767,"El Paso, Texas",681728,city,797,Texas,El Paso,2422,40,310,338,1734,10378,1048,8479,851,29,686793,3759.4172455876833,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013"
1768,"El Paso, Texas",681728,city,849,Texas,El Paso,2422,40,310,338,1734,10378,1048,8479,851,29,686793,3759.4172455876833,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013"
1769,"El Paso, Texas",681728,city,856,Texas,El Paso,2422,40,310,338,1734,10378,1048,8479,851,29,686793,3759.4172455876833,Metropolitan Area,"500,000-1,500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013"
1770,"Houston, Texas",2320268,city,1772,Texas,Houston,25257,275,1249,9147,14586,101750,17038,71614,13098,485,2355606,10968.5174298831,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718"
1771,"Houston, Texas",2320268,city,1493,Texas,Houston,25257,275,1249,9147,14586,101750,17038,71614,13098,485,2355606,10968.5174298831,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Higher Crime,"9,683.737-11,316.718"
1772,"Houston, Texas",2320268,city,1351,Texas,Houston,25257,275,1249,9147,14586,101750,17038,71614,13098,485,2355606,10968.5174298831,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Higher Crime,"9,683.737-11,316.718"
1773,"Houston, Texas",2320268,city,1503,Texas,Houston,25257,275,1249,9147,14586,101750,17038,71614,13098,485,2355606,10968.5174298831,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Higher Crime,"9,683.737-11,316.718"
1774,"Houston, Texas",2320268,city,1489,Texas,Houston,25257,275,1249,9147,14586,101750,17038,71614,13098,485,2355606,10968.5174298831,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Higher Crime,"9,683.737-11,316.718"
1775,"Houston, Texas",2320268,city,1553,Texas,Houston,25257,275,1249,9147,14586,101750,17038,71614,13098,485,2355606,10968.5174298831,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718"
1776,"Houston, Texas",2320268,city,1460,Texas,Houston,25257,275,1249,9147,14586,101750,17038,71614,13098,485,2355606,10968.5174298831,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Higher Crime,"9,683.737-11,316.718"
1777,"Houston, Texas",2320268,city,1812,Texas,Houston,25257,275,1249,9147,14586,101750,17038,71614,13098,485,2355606,10968.5174298831,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718"
1778,"Houston, Texas",2320268,city,1250,Texas,Houston,25257,275,1249,9147,14586,101750,17038,71614,13098,485,2355606,10968.5174298831,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718"
1779,"Houston, Texas",2320268,city,1453,Texas,Houston,25257,275,1249,9147,14586,101750,17038,71614,13098,485,2355606,10968.5174298831,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Higher Crime,"9,683.737-11,316.718"
1780,"Houston, Texas",2320268,city,1666,Texas,Houston,25257,275,1249,9147,14586,101750,17038,71614,13098,485,2355606,10968.5174298831,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718"
1781,"Houston, Texas",2320268,city,1612,Texas,Houston,25257,275,1249,9147,14586,101750,17038,71614,13098,485,2355606,10968.5174298831,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718"
1782,"Houston, Texas",2320268,city,1582,Texas,Houston,25257,275,1249,9147,14586,101750,17038,71614,13098,485,2355606,10968.5174298831,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718"
